,Channel,B,T,Isotope,G,sigma
172,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,0.001,H,4.01238011611038e-18,0.000220989683815466
173,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,0.001,T,1.17813377644127e-16,0.0112389351554829
174,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,0.001,H,1.28285553958883e-18,7.06557783337532e-5
175,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,0.001,T,4.21196972688818e-17,0.00401805428075790
176,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,0.001,H,3.45535487385148e-19,1.90310428958785e-5
177,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,0.001,T,1.22699036466683e-17,0.00117050078867510
178,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,0.001,H,8.42197099773118e-20,4.63856527555486e-6
179,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,0.001,T,3.13816750494291e-18,0.000299368898510271
180,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,0.001,H,1.93645173335091e-20,1.06653867254225e-6
181,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,0.001,T,7.45121318019702e-19,7.10816576491628e-5
182,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,0.001,H,4.33458909651701e-21,2.38735973708756e-7
183,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,0.001,T,1.70130506952946e-19,1.62297845444117e-5
184,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,0.001,H,9.58967256046793e-22,5.28169975352694e-8
185,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,0.001,T,3.79968042587308e-20,3.62474642285021e-6
186,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,0.001,H,2.10638311773892e-22,1.16013170665048e-8
187,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,0.001,T,8.40630771539596e-21,8.01928857313262e-7
188,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,0.001,H,4.61975346268736e-23,2.54441959007206e-9
189,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,0.001,T,1.85142300011027e-21,1.76618508523392e-7
190,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,0.001,H,1.01922012228186e-23,5.61355420083616e-10
191,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,0.001,T,4.07573847561899e-22,3.88809499856249e-8
192,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,0.001,H,2.25619533707272e-24,1.24264371703888e-10
193,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,0.001,T,9.01294575434242e-23,8.59799752103863e-9
194,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,0.001,H,5.05169507212167e-25,2.78231988100503e-11
195,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,0.001,T,2.00733191112796e-23,1.91491608472896e-9
196,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579608,0.001,H,1.14258603996055e-25,6.29301612499319e-12
197,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579608,0.001,T,4.52425998404564e-24,4.31596696436534e-10
198,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,0.001,H,2.61970975799026e-26,1.44285639534017e-12
199,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,0.001,T,1.03632788748623e-24,9.88616247168340e-11
200,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,0.001,H,6.90358410816286e-18,0.000380228399380897
201,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,0.001,T,3.80502852539642e-17,0.00362984830049347
202,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220691,0.001,H,8.67361582418793e-18,0.000477716358634099
203,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220691,0.001,T,4.96081428022918e-17,0.00473242267803436
204,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318843,0.001,H,1.08609298105233e-17,0.000598186955202101
205,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318843,0.001,T,6.85141223956975e-17,0.00653597914123165
206,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683794,0.001,H,1.45341746705328e-17,0.000800498101379647
207,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683794,0.001,T,9.50817062463212e-17,0.00907042266628662
208,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612777,0.001,H,1.77090683574943e-17,0.000975361581839092
209,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612777,0.001,T,1.34502895854911e-16,0.0128310498770711
210,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579608,0.001,H,2.21987481076155e-17,0.00122263947667968
211,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579608,0.001,T,1.86498327896196e-16,0.0177912106056643
212,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,0.001,H,2.59819342483436e-17,0.00143100585395726
213,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,0.001,T,2.51192297361046e-16,0.0239627621077571
214,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622069,0.001,H,2.85399981876168e-17,0.00157189622943538
215,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622069,0.001,T,3.16972722145957e-16,0.0302379571954569
216,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318832,0.001,H,2.91446473283814e-17,0.00160519846366298
217,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318832,0.001,T,3.72106540362537e-16,0.0354975076828561
218,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168379,0.001,H,2.64659418315427e-17,0.00145766351840586
219,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168379,0.001,T,3.89198935686660e-16,0.0371280553043662
220,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127774,0.001,H,2.08234740224921e-17,0.00114689356616369
221,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127774,0.001,T,3.49020373481874e-16,0.0332951777119408
222,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579612,0.001,H,1.39827909721665e-17,0.000770129565588701
223,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579612,0.001,T,2.62402670439018e-16,0.0250321878267334
224,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,0.001,H,8.23687812754449e-18,0.000453662175655770
225,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,0.001,T,1.68161179099820e-16,0.0160419183743404
226,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622069,0.001,H,4.38624526223581e-18,0.000241581038084257
227,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622069,0.001,T,9.51724200985440e-17,0.00907907641277300
228,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318823,0.001,H,2.20822342665166e-18,0.000121622224895960
229,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318823,0.001,T,4.97360784005068e-17,0.00474462723341820
230,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683794,0.001,H,1.06987229077200e-18,5.89253092724997e-5
231,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683794,0.001,T,2.48149004658506e-17,0.00236724438940962
232,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127775,0.001,H,5.10854587167284e-19,2.81363157095939e-5
233,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127775,0.001,T,1.20463848565685e-17,0.00114917797085766
234,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579608,0.001,H,2.42565727026747e-19,1.33597819171913e-5
235,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579608,0.001,T,5.75743227500936e-18,0.000549236506879320
236,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,0.001,H,1.14845589165471e-19,6.32534548144497e-6
237,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,0.001,T,2.73446655730170e-18,0.000260857408020186
238,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622069,0.001,H,5.42942186274252e-20,2.99036029993934e-6
239,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622069,0.001,T,1.29586024900138e-18,0.000123619996305406
240,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031882,0.001,H,2.57268462273041e-20,1.41695638220151e-6
241,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031882,0.001,T,6.14145600086033e-19,5.85870867418945e-5
242,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683795,0.001,H,1.23272213280713e-20,6.78945828854964e-7
243,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683795,0.001,T,2.91932836943782e-19,2.78492501426970e-5
244,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127775,0.001,H,5.93988954222247e-21,3.27151036005789e-7
245,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127775,0.001,T,1.39918154992121e-19,1.33476444057255e-5
246,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579608,0.001,H,2.90634549579075e-21,1.60072663503259e-7
247,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579608,0.001,T,6.78294429382708e-20,6.47066340053916e-6
248,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,0.001,H,1.44122184022725e-21,7.93781121337312e-8
249,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,0.001,T,3.33959593384036e-20,3.18584382321350e-6
250,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,0.01,H,1.68857841947507e-16,0.00294097386767091
251,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,0.01,T,3.94187021026230e-15,0.118913970136642
252,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,0.01,H,1.72350767380276e-16,0.00300180967074064
253,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,0.01,T,4.03081589611455e-15,0.121597184973011
254,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,0.01,H,1.77549278717146e-16,0.00309235142951355
255,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,0.01,T,4.16381347776051e-15,0.125609308561180
256,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,0.01,H,1.85345074811180e-16,0.00322812974058169
257,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,0.01,T,4.36455783778008e-15,0.131665141848212
258,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,0.01,H,1.97196768955513e-16,0.00343454907156514
259,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,0.01,T,4.66982438345381e-15,0.140874084547913
260,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,0.01,H,2.15482089164855e-16,0.00375302198509668
261,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,0.01,T,5.14545888794904e-15,0.155222498941734
262,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,0.01,H,2.43442221221715e-16,0.00423999976929349
263,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,0.01,T,5.89743919935823e-15,0.177907407252884
264,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,0.01,H,2.87095131637576e-16,0.00500029652128406
265,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,0.01,T,7.11816083782368e-15,0.214732784223369
266,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,0.01,H,3.54226961402141e-16,0.00616952239050898
267,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,0.01,T,9.13535039686230e-15,0.275585122374681
268,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,0.01,H,4.53888434403247e-16,0.00790531259325811
269,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,0.01,T,1.24844188885464e-14,0.376616107506785
270,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,0.01,H,5.91423159850165e-16,0.0103007360380421
271,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,0.01,T,1.79441744377114e-14,0.541319959662172
272,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,0.01,H,7.61305420909578e-16,0.0132595520728455
273,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,0.01,T,2.65378493116993e-14,0.800564415420499
274,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,0.01,H,9.52985011346717e-16,0.0165980092030552
275,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,0.01,T,3.96385450051972e-14,1.19577167831061
276,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,0.01,H,1.16091698727261e-15,0.0202195319016653
277,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,0.01,T,5.94424358873823e-14,1.79319350179495
278,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,0.01,H,1.38723706757366e-15,0.0241613176915222
279,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,0.01,T,8.93792935999476e-14,2.69629543415918
280,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,0.01,H,1.63596027367499e-15,0.0284932956499680
281,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,0.01,T,1.33908541194862e-13,4.03960440585575
282,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,0.01,H,1.90703899647556e-15,0.0332146365758217
283,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,0.01,T,1.95128660785858e-13,5.88642509869662
284,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,0.01,H,2.19415731631840e-15,0.0382153369628957
285,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,0.01,T,2.60154162206312e-13,7.84804233152720
286,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,0.01,H,2.47414762114339e-15,0.0430918896902928
287,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,0.01,T,2.84999342749035e-13,8.59754419219355
288,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,0.01,H,2.70103308972467e-15,0.0470435227702611
289,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,0.01,T,2.34350718583110e-13,7.06963265267889
290,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,0.01,H,2.79065721787241e-15,0.0486044939147177
291,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,0.01,T,1.50162702443252e-13,4.52994192134654
292,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,0.01,H,2.62937669074898e-15,0.0457954930998094
293,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,0.01,T,8.35365735824979e-14,2.52003873451875
294,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,0.01,H,2.15736831834383e-15,0.0375745880322382
295,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,0.01,T,4.31589678061044e-14,1.30197189026218
296,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,0.01,H,1.49587362956299e-15,0.0260534257878910
297,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,0.01,T,2.14716870194399e-14,0.647734048261091
298,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.01,H,8.88105825962666e-16,0.0154680173319665
299,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.01,T,1.08472001874119e-14,0.327226308921583
300,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.01,H,2.16447712518503e-16,0.00376984011457374
301,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.01,T,3.26162905557412e-15,0.0983932091679742
302,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,0.01,H,2.17500749835610e-16,0.00378818072106009
303,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,0.01,T,3.29464669887181e-15,0.0993892488241916
304,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,0.01,H,2.18938522065388e-16,0.00381322220273883
305,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,0.01,T,3.34213676948626e-15,0.100821876622066
306,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,0.01,H,2.21009843494987e-16,0.00384929812391454
307,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,0.01,T,3.41151037691324e-15,0.102914662696140
308,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,0.01,H,2.23957711829074e-16,0.00390064074227265
309,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,0.01,T,3.50957345868676e-15,0.105872921024170
310,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,0.01,H,2.27384182905030e-16,0.00396031911892659
311,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,0.01,T,3.64102510403373e-15,0.109838408520056
312,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.01,H,2.30025496061530e-16,0.00400632250781283
313,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.01,T,3.81191510181463e-15,0.114993628506718
314,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,0.01,H,2.30831012994754e-16,0.00402035208573029
315,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,0.01,T,4.00954206856766e-15,0.120955419729951
316,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,0.01,H,2.25041737679079e-16,0.00391952107178518
317,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,0.01,T,4.18314467175337e-15,0.126192470588988
318,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,0.01,H,2.06515744072206e-16,0.00359685638270672
319,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,0.01,T,4.21735215336326e-15,0.127224403968230
320,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,0.01,H,1.71660469721825e-16,0.00298978685112501
321,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,0.01,T,3.96649959003733e-15,0.119656961959008
322,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,0.01,H,1.26040048700697e-16,0.00219522223684436
323,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,0.01,T,3.38401918488675e-15,0.102085338894674
324,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.01,H,8.21761124862642e-17,0.00143125007747061
325,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.01,T,2.62587768685025e-15,0.0792145667362821
326,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,0.01,H,4.93248793654182e-17,0.000859084657050226
327,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,0.01,T,1.91041809165428e-15,0.0576313749011946
328,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,0.01,H,2.81994221593118e-17,0.000491145467083122
329,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,0.01,T,1.34800811826455e-15,0.0406652143700579
330,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,0.01,H,1.57144786320841e-17,0.000273696918472993
331,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,0.01,T,9.43259607494015e-16,0.0284552100433515
332,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,0.01,H,8.63817557503353e-18,0.000150449918923069
333,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,0.01,T,6.59436292730536e-16,0.0198931429595595
334,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,0.01,H,4.70151254259579e-18,8.18855989560715e-5
335,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,0.01,T,4.57646401485940e-16,0.0138057692457153
336,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,0.01,H,2.53304185725928e-18,4.41176425210504e-5
337,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,0.01,T,3.06374396859695e-16,0.00924236312599983
338,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,0.01,H,1.34680829403125e-18,2.34571752891388e-5
339,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,0.01,T,1.84372997183602e-16,0.00556196016398905
340,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,0.01,H,7.01255050297121e-19,1.22136630061707e-5
341,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,0.01,T,8.89118968702276e-17,0.00268219552782153
342,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,0.01,H,3.52146491057463e-19,6.13328712393448e-6
